row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_NUM_LOW_phi4_subject_matter2_03_b1_20250815_011129,phi4,phi4_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_03_b2_20250815_011129,phi4,phi4_subject_matter2,subject_matter2,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_03_b3_20250815_011129,phi4,phi4_subject_matter2,subject_matter2,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_03_b4_20250815_011129,phi4,phi4_subject_matter2,subject_matter2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_03_b5_20250815_011129,phi4,phi4_subject_matter2,subject_matter2,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_03_b1_20250815_011129,llama,llama_generalist,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_03_b2_20250815_011129,llama,llama_generalist,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_03_b3_20250815_011129,llama,llama_generalist,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_03_b4_20250815_011129,llama,llama_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_03_b5_20250815_011129,llama,llama_generalist,generalist,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_03_b1_20250815_011129,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_03_b2_20250815_011129,llama,llama_generalist2,generalist2,2,,Uncertainty in DC devices' reliability,hallucinated_label,correct_id,True,0.62,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_03_b3_20250815_011129,llama,llama_generalist2,generalist2,3,,Lack of use-cases highlighting the advantages of using DC systems,hallucinated_label,correct_id,True,0.636,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_03_b4_20250815_011129,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_03_b5_20250815_011129,llama,llama_generalist2,generalist2,5,,Insufficient pilot projects testing and demonstrating DC technology applications.,hallucinated_label,correct_id,True,0.325,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_03_b1_20250815_011129,llama,llama_normative,normative,1,,"Power losses, quality and safety issues: The main barrier associated with the implementation of Direct Current (DC) systems is related to power losses, as higher voltage levels lead to increased power losses. Additionally, safety concerns may arise due to the different characteristics of DC compared to Alternating Current (AC). These factors can limit the adoption and scaling up of DC technologies.",hallucinated_label,correct_id,True,0.189,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_03_b2_20250815_011129,llama,llama_normative,normative,2,,"Reduced reliability in DC devices: One of the key challenges associated with DC systems is reduced reliability, as DC components often require more maintenance and are prone to failure compared to AC devices. This can be a significant barrier for industries that heavily rely on uninterrupted power supply and efficient energy usage.",hallucinated_label,correct_id,True,0.254,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_03_b3_20250815_011129,llama,llama_normative,normative,3,,"Lack of use-cases in which DC is advantageous: Although there are some advantages of using DC systems, such as reduced power losses, lower heating effects, and improved efficiency, the lack of clear use cases can be a barrier to adoption and implementation. It may be difficult for industries to justify investing in new technologies that may not provide immediate benefits or cost savings.",hallucinated_label,correct_id,True,0.207,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_03_b4_20250815_011129,llama,llama_normative,normative,4,,"Uncertain utility interaction (net metering, utility ownership, and agreed standards): The relationship between utilities and DC systems can be complex, with issues surrounding net metering, ownership, and agreed standards being a barrier to widespread adoption. Utilities may have concerns about the interconnection of DC grids and may not agree on standardized operating conditions or regulations.",hallucinated_label,correct_id,True,0.351,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_03_b5_20250815_011129,llama,llama_normative,normative,5,,"Lack of pilot projects: The absence of pilot projects can be a significant barrier to the advancement and development of DC technologies. Without real-world examples to demonstrate the practicality and effectiveness of DC systems, industries and utilities may be hesitant to adopt new solutions, fearing potential technical issues or increased costs.",hallucinated_label,correct_id,True,0.221,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_03_b6_20250815_011129,llama,llama_normative,normative,6,,"Public perception of DC and readiness to 'champion' installations from DC projects: The public perception of DC technologies can also be a barrier, as some individuals may have misconceptions about the safety or feasibility of implementing these systems in various settings. Additionally, industries and utilities may need to champion the adoption of new solutions, which requires investment, time, and resources that may not always be readily available.",hallucinated_label,correct_id,True,0.306,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_03_b1_20250815_011129,llama,llama_normative2,normative2,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_03_b2_20250815_011129,llama,llama_normative2,normative2,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_03_b3_20250815_011129,llama,llama_normative2,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_03_b4_20250815_011129,llama,llama_normative2,normative2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_03_b5_20250815_011129,llama,llama_normative2,normative2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b1_20250815_011129,llama,llama_subject_matter,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b2_20250815_011129,llama,llama_subject_matter,subject_matter,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b3_20250815_011129,llama,llama_subject_matter,subject_matter,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b4_20250815_011129,llama,llama_subject_matter,subject_matter,4,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b5_20250815_011129,llama,llama_subject_matter,subject_matter,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b1_20250815_011129,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b2_20250815_011129,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b3_20250815_011129,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b4_20250815_011129,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b5_20250815_011129,llama,llama_subject_matter2,subject_matter2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b6_20250815_011129,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b7_20250815_011129,llama,llama_subject_matter2,subject_matter2,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,False,1.0,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b8_20250815_011129,llama,llama_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b9_20250815_011129,llama,llama_subject_matter2,subject_matter2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b10_20250815_011129,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,1.0,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_03_b11_20250815_011129,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,correct_id,False,1.0,3,20250815_011129,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_03_b1_20250815_011129,mistral,mistral_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality, and safety issues",matched,correct_id,False,0.987,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_03_b2_20250815_011129,mistral,mistral_generalist,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_03_b3_20250815_011129,mistral,mistral_generalist,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_03_b4_20250815_011129,mistral,mistral_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_03_b5_20250815_011129,mistral,mistral_generalist,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_03_b1_20250815_011129,mistral,mistral_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality, and safety issues",matched,correct_id,False,0.987,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_03_b2_20250815_011129,mistral,mistral_generalist2,generalist2,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_03_b3_20250815_011129,mistral,mistral_generalist2,generalist2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_03_b4_20250815_011129,mistral,mistral_generalist2,generalist2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_03_b5_20250815_011129,mistral,mistral_generalist2,generalist2,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_03_b1_20250815_011129,mistral,mistral_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_03_b2_20250815_011129,mistral,mistral_normative,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_03_b3_20250815_011129,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_03_b4_20250815_011129,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_03_b5_20250815_011129,mistral,mistral_normative,normative,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_03_b1_20250815_011129,mistral,mistral_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_03_b2_20250815_011129,mistral,mistral_normative2,normative2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_03_b3_20250815_011129,mistral,mistral_normative2,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_03_b4_20250815_011129,mistral,mistral_normative2,normative2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_03_b5_20250815_011129,mistral,mistral_normative2,normative2,5,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_03_b1_20250815_011129,mistral,mistral_subject_matter,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_03_b2_20250815_011129,mistral,mistral_subject_matter,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_03_b3_20250815_011129,mistral,mistral_subject_matter,subject_matter,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_03_b4_20250815_011129,mistral,mistral_subject_matter,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_03_b5_20250815_011129,mistral,mistral_subject_matter,subject_matter,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_03_b1_20250815_011129,mistral,mistral_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_03_b5_20250815_011129,mistral,mistral_subject_matter2,subject_matter2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_03_b6_20250815_011129,mistral,mistral_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_03_b8_20250815_011129,mistral,mistral_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_03_b10_20250815_011129,mistral,mistral_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_03_b1_20250815_011129,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_03_b2_20250815_011129,gemma3,gemma3_generalist,generalist,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_03_b3_20250815_011129,gemma3,gemma3_generalist,generalist,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_03_b4_20250815_011129,gemma3,gemma3_generalist,generalist,4,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_03_b5_20250815_011129,gemma3,gemma3_generalist,generalist,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_03_b1_20250815_011129,gemma3,gemma3_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_03_b4_20250815_011129,gemma3,gemma3_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_03_b7_20250815_011129,gemma3,gemma3_generalist2,generalist2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_03_b8_20250815_011129,gemma3,gemma3_generalist2,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_03_b11_20250815_011129,gemma3,gemma3_generalist2,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_03_b1_20250815_011129,gemma3,gemma3_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_03_b4_20250815_011129,gemma3,gemma3_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_03_b7_20250815_011129,gemma3,gemma3_normative,normative,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_03_b8_20250815_011129,gemma3,gemma3_normative,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_03_b11_20250815_011129,gemma3,gemma3_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_03_b1_20250815_011129,gemma3,gemma3_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_03_b4_20250815_011129,gemma3,gemma3_normative2,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_03_b8_20250815_011129,gemma3,gemma3_normative2,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_03_b9_20250815_011129,gemma3,gemma3_normative2,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_03_b11_20250815_011129,gemma3,gemma3_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_03_b1_20250815_011129,gemma3,gemma3_subject_matter,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_03_b4_20250815_011129,gemma3,gemma3_subject_matter,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_03_b7_20250815_011129,gemma3,gemma3_subject_matter,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_03_b8_20250815_011129,gemma3,gemma3_subject_matter,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_03_b11_20250815_011129,gemma3,gemma3_subject_matter,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_03_b1_20250815_011129,gemma3,gemma3_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
