row_id,variant_id,base_model,source,model,rating,label,iteration,condition
gemma3_subject-matter_43_20260628_233053,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,43,zeroshot
llama_generalist_43_20260628_233053,llama_generalist,llama,llm,generalist,2,Somewhat feasible,43,zeroshot
llama_normative_43_20260628_233053,llama_normative,llama,llm,normative,3,Feasible,43,zeroshot
llama_subject-matter_43_20260628_233053,llama_subject-matter,llama,llm,subject-matter,1,Not feasible,43,zeroshot
mistral_generalist_43_20260628_233053,mistral_generalist,mistral,llm,generalist,3,Feasible,43,zeroshot
mistral_normative_43_20260628_233053,mistral_normative,mistral,llm,normative,3,Feasible,43,zeroshot
mistral_subject-matter_43_20260628_233053,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,43,zeroshot
phi4_generalist_44_20260628_233159,phi4_generalist,phi4,llm,generalist,3,Feasible,44,zeroshot
phi4_normative_44_20260628_233159,phi4_normative,phi4,llm,normative,3,Feasible,44,zeroshot
phi4_subject-matter_44_20260628_233159,phi4_subject-matter,phi4,llm,subject-matter,4,Very feasible,44,zeroshot
gemma3_generalist_44_20260628_233159,gemma3_generalist,gemma3,llm,generalist,3,Feasible,44,zeroshot
gemma3_normative_44_20260628_233159,gemma3_normative,gemma3,llm,normative,3,Feasible,44,zeroshot
gemma3_subject-matter_44_20260628_233159,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,44,zeroshot
llama_generalist_44_20260628_233159,llama_generalist,llama,llm,generalist,2,Somewhat feasible,44,zeroshot
llama_normative_44_20260628_233159,llama_normative,llama,llm,normative,3,Feasible,44,zeroshot
llama_subject-matter_44_20260628_233159,llama_subject-matter,llama,llm,subject-matter,2,Somewhat feasible,44,zeroshot
mistral_generalist_44_20260628_233159,mistral_generalist,mistral,llm,generalist,3,Feasible,44,zeroshot
mistral_normative_44_20260628_233159,mistral_normative,mistral,llm,normative,3,Feasible,44,zeroshot
mistral_subject-matter_44_20260628_233159,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,44,zeroshot
phi4_generalist_45_20260628_233300,phi4_generalist,phi4,llm,generalist,3,Feasible,45,zeroshot
phi4_normative_45_20260628_233300,phi4_normative,phi4,llm,normative,3,Feasible,45,zeroshot
phi4_subject-matter_45_20260628_233300,phi4_subject-matter,phi4,llm,subject-matter,4,Very feasible,45,zeroshot
gemma3_generalist_45_20260628_233300,gemma3_generalist,gemma3,llm,generalist,3,Feasible,45,zeroshot
gemma3_normative_45_20260628_233300,gemma3_normative,gemma3,llm,normative,3,Feasible,45,zeroshot
gemma3_subject-matter_45_20260628_233300,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,45,zeroshot
llama_generalist_45_20260628_233300,llama_generalist,llama,llm,generalist,3,Feasible,45,zeroshot
llama_normative_45_20260628_233300,llama_normative,llama,llm,normative,3,Feasible,45,zeroshot
llama_subject-matter_45_20260628_233300,llama_subject-matter,llama,llm,subject-matter,2,Somewhat feasible,45,zeroshot
mistral_generalist_45_20260628_233300,mistral_generalist,mistral,llm,generalist,3,Feasible,45,zeroshot
mistral_normative_45_20260628_233300,mistral_normative,mistral,llm,normative,3,Feasible,45,zeroshot
mistral_subject-matter_45_20260628_233300,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,45,zeroshot
phi4_generalist_46_20260628_233410,phi4_generalist,phi4,llm,generalist,4,Very feasible,46,zeroshot
phi4_normative_46_20260628_233410,phi4_normative,phi4,llm,normative,3,Feasible,46,zeroshot
phi4_subject-matter_46_20260628_233410,phi4_subject-matter,phi4,llm,subject-matter,3,Feasible,46,zeroshot
gemma3_generalist_46_20260628_233410,gemma3_generalist,gemma3,llm,generalist,3,Feasible,46,zeroshot
gemma3_normative_46_20260628_233410,gemma3_normative,gemma3,llm,normative,3,Feasible,46,zeroshot
gemma3_subject-matter_46_20260628_233410,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,46,zeroshot
llama_generalist_46_20260628_233410,llama_generalist,llama,llm,generalist,3,Feasible,46,zeroshot
llama_normative_46_20260628_233410,llama_normative,llama,llm,normative,2,Somewhat feasible,46,zeroshot
llama_subject-matter_46_20260628_233410,llama_subject-matter,llama,llm,subject-matter,4,Very feasible,46,zeroshot
mistral_generalist_46_20260628_233410,mistral_generalist,mistral,llm,generalist,3,Feasible,46,zeroshot
mistral_normative_46_20260628_233410,mistral_normative,mistral,llm,normative,3,Feasible,46,zeroshot
mistral_subject-matter_46_20260628_233410,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,46,zeroshot
phi4_generalist_47_20260628_233514,phi4_generalist,phi4,llm,generalist,3,Feasible,47,zeroshot
phi4_normative_47_20260628_233514,phi4_normative,phi4,llm,normative,4,Very feasible,47,zeroshot
phi4_subject-matter_47_20260628_233514,phi4_subject-matter,phi4,llm,subject-matter,4,Very feasible,47,zeroshot
gemma3_generalist_47_20260628_233514,gemma3_generalist,gemma3,llm,generalist,3,Feasible,47,zeroshot
gemma3_normative_47_20260628_233514,gemma3_normative,gemma3,llm,normative,3,Feasible,47,zeroshot
gemma3_subject-matter_47_20260628_233514,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,47,zeroshot
llama_generalist_47_20260628_233514,llama_generalist,llama,llm,generalist,1,Not feasible,47,zeroshot
llama_normative_47_20260628_233514,llama_normative,llama,llm,normative,2,Somewhat feasible,47,zeroshot
llama_subject-matter_47_20260628_233514,llama_subject-matter,llama,llm,subject-matter,2,Somewhat feasible,47,zeroshot
mistral_generalist_47_20260628_233514,mistral_generalist,mistral,llm,generalist,3,Feasible,47,zeroshot
mistral_normative_47_20260628_233514,mistral_normative,mistral,llm,normative,3,Feasible,47,zeroshot
mistral_subject-matter_47_20260628_233514,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,47,zeroshot
phi4_generalist_48_20260628_233614,phi4_generalist,phi4,llm,generalist,3,Feasible,48,zeroshot
phi4_normative_48_20260628_233614,phi4_normative,phi4,llm,normative,4,Very feasible,48,zeroshot
phi4_subject-matter_48_20260628_233614,phi4_subject-matter,phi4,llm,subject-matter,3,Feasible,48,zeroshot
gemma3_generalist_48_20260628_233614,gemma3_generalist,gemma3,llm,generalist,3,Feasible,48,zeroshot
gemma3_normative_48_20260628_233614,gemma3_normative,gemma3,llm,normative,3,Feasible,48,zeroshot
gemma3_subject-matter_48_20260628_233614,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,48,zeroshot
llama_generalist_48_20260628_233614,llama_generalist,llama,llm,generalist,3,Feasible,48,zeroshot
llama_normative_48_20260628_233614,llama_normative,llama,llm,normative,3,Feasible,48,zeroshot
llama_subject-matter_48_20260628_233614,llama_subject-matter,llama,llm,subject-matter,1,Not feasible,48,zeroshot
mistral_generalist_48_20260628_233614,mistral_generalist,mistral,llm,generalist,3,Feasible,48,zeroshot
mistral_normative_48_20260628_233614,mistral_normative,mistral,llm,normative,3,Feasible,48,zeroshot
mistral_subject-matter_48_20260628_233614,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,48,zeroshot
phi4_generalist_49_20260628_233720,phi4_generalist,phi4,llm,generalist,3,Feasible,49,zeroshot
phi4_normative_49_20260628_233720,phi4_normative,phi4,llm,normative,3,Feasible,49,zeroshot
phi4_subject-matter_49_20260628_233720,phi4_subject-matter,phi4,llm,subject-matter,3,Feasible,49,zeroshot
gemma3_generalist_49_20260628_233720,gemma3_generalist,gemma3,llm,generalist,3,Feasible,49,zeroshot
gemma3_normative_49_20260628_233720,gemma3_normative,gemma3,llm,normative,3,Feasible,49,zeroshot
gemma3_subject-matter_49_20260628_233720,gemma3_subject-matter,gemma3,llm,subject-matter,3,Feasible,49,zeroshot
llama_generalist_49_20260628_233720,llama_generalist,llama,llm,generalist,3,Feasible,49,zeroshot
llama_normative_49_20260628_233720,llama_normative,llama,llm,normative,2,Somewhat feasible,49,zeroshot
llama_subject-matter_49_20260628_233720,llama_subject-matter,llama,llm,subject-matter,3,Feasible,49,zeroshot
mistral_generalist_49_20260628_233720,mistral_generalist,mistral,llm,generalist,3,Feasible,49,zeroshot
mistral_normative_49_20260628_233720,mistral_normative,mistral,llm,normative,3,Feasible,49,zeroshot
mistral_subject-matter_49_20260628_233720,mistral_subject-matter,mistral,llm,subject-matter,3,Feasible,49,zeroshot
