row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,condition,bias_type,anchor_level,source
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_00_20250820_161826,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,0,20250820_161826,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_00_20250820_161826,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,0,20250820_161826,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_00_20250820_161826,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,0,20250820_161826,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_00_20250820_161826,phi4,phi4_normative,normative,DC solution design tool,4,Very important,0,20250820_161826,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_00_20250820_161826,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,0,20250820_161826,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_00_20250820_161826,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,0,20250820_161826,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_01_20250820_162327,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_01_20250820_162327,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_01_20250820_162327,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_01_20250820_162327,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_01_20250820_162327,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_01_20250820_162327,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_01_20250820_162327,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_01_20250820_162327,llama,llama_generalist,generalist,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_01_20250820_162327,llama,llama_normative2,normative2,DC solution design tool,3,Important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_01_20250820_162327,llama,llama_normative,normative,DC solution design tool,3,Important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_01_20250820_162327,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_01_20250820_162327,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_01_20250820_162327,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_01_20250820_162327,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_01_20250820_162327,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_01_20250820_162327,mistral,mistral_normative,normative,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_01_20250820_162327,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_01_20250820_162327,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_01_20250820_162327,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_01_20250820_162327,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_01_20250820_162327,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_01_20250820_162327,phi4,phi4_normative,normative,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_01_20250820_162327,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_01_20250820_162327,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,1,20250820_162327,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_02_20250820_162829,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_02_20250820_162829,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_02_20250820_162829,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_02_20250820_162829,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_02_20250820_162829,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_02_20250820_162829,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_02_20250820_162829,llama,llama_generalist2,generalist2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_02_20250820_162829,llama,llama_generalist,generalist,DC solution design tool,3,Important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_02_20250820_162829,llama,llama_normative2,normative2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_02_20250820_162829,llama,llama_normative,normative,DC solution design tool,3,Important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_02_20250820_162829,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_02_20250820_162829,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_02_20250820_162829,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_02_20250820_162829,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_02_20250820_162829,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_02_20250820_162829,mistral,mistral_normative,normative,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_02_20250820_162829,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_02_20250820_162829,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_02_20250820_162829,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_02_20250820_162829,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_02_20250820_162829,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_02_20250820_162829,phi4,phi4_normative,normative,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_02_20250820_162829,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_02_20250820_162829,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,2,20250820_162829,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_03_20250820_163420,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_03_20250820_163420,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_03_20250820_163420,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_03_20250820_163420,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_03_20250820_163420,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_03_20250820_163420,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_03_20250820_163420,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_03_20250820_163420,llama,llama_generalist,generalist,DC solution design tool,3,Important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_03_20250820_163420,llama,llama_normative2,normative2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_03_20250820_163420,llama,llama_normative,normative,DC solution design tool,3,Important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_03_20250820_163420,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_03_20250820_163420,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_03_20250820_163420,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_03_20250820_163420,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_03_20250820_163420,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_03_20250820_163420,mistral,mistral_normative,normative,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_03_20250820_163420,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_03_20250820_163420,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_03_20250820_163420,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_03_20250820_163420,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_03_20250820_163420,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_03_20250820_163420,phi4,phi4_normative,normative,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_03_20250820_163420,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_03_20250820_163420,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,3,20250820_163420,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_04_20250820_163844,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_04_20250820_163844,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_04_20250820_163844,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_04_20250820_163844,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_04_20250820_163844,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_04_20250820_163844,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_04_20250820_163844,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_04_20250820_163844,llama,llama_generalist,generalist,DC solution design tool,3,Important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_04_20250820_163844,llama,llama_normative2,normative2,DC solution design tool,3,Important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_04_20250820_163844,llama,llama_normative,normative,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_04_20250820_163844,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_04_20250820_163844,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_04_20250820_163844,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_04_20250820_163844,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_04_20250820_163844,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_04_20250820_163844,mistral,mistral_normative,normative,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_04_20250820_163844,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_04_20250820_163844,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_04_20250820_163844,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_04_20250820_163844,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_04_20250820_163844,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_04_20250820_163844,phi4,phi4_normative,normative,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_04_20250820_163844,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_04_20250820_163844,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,4,20250820_163844,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_05_20250820_164253,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_05_20250820_164253,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_05_20250820_164253,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_05_20250820_164253,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_05_20250820_164253,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_05_20250820_164253,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_05_20250820_164253,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_05_20250820_164253,llama,llama_generalist,generalist,DC solution design tool,3,Important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_05_20250820_164253,llama,llama_normative2,normative2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_05_20250820_164253,llama,llama_normative,normative,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_05_20250820_164253,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_05_20250820_164253,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_05_20250820_164253,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_05_20250820_164253,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_05_20250820_164253,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_05_20250820_164253,mistral,mistral_normative,normative,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_05_20250820_164253,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_05_20250820_164253,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_05_20250820_164253,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_05_20250820_164253,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_05_20250820_164253,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_05_20250820_164253,phi4,phi4_normative,normative,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_05_20250820_164253,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_05_20250820_164253,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,5,20250820_164253,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_06_20250820_170234,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_06_20250820_170234,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_06_20250820_170234,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_06_20250820_170234,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_06_20250820_170234,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_06_20250820_170234,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_06_20250820_170234,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
