row_id,source,base_model,variant_id,model,dc_solution,rating,label,condition,iteration,timestamp
mistral_subject_matter_26_20250811_125742,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
mistral_subject_matter2_26_20250811_125742,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
gemma3_generalist_26_20250811_125742,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
gemma3_generalist2_26_20250811_125742,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
gemma3_normative_26_20250811_125742,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
gemma3_normative2_26_20250811_125742,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
gemma3_subject_matter_26_20250811_125742,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
gemma3_subject_matter2_26_20250811_125742,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,26.0,20250811_125742
llama_generalist_27_20250811_130301,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,27.0,20250811_130301
llama_generalist2_27_20250811_130301,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
llama_normative_27_20250811_130301,llm,llama,llama_normative,normative,Static protection system,3,Important,CONTEXT,27.0,20250811_130301
llama_normative2_27_20250811_130301,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,27.0,20250811_130301
llama_subject_matter_27_20250811_130301,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
llama_subject_matter2_27_20250811_130301,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,CONTEXT,27.0,20250811_130301
mistral_generalist_27_20250811_130301,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
mistral_generalist2_27_20250811_130301,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
mistral_normative_27_20250811_130301,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
mistral_normative2_27_20250811_130301,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
mistral_subject_matter_27_20250811_130301,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
mistral_subject_matter2_27_20250811_130301,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
gemma3_generalist_27_20250811_130301,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
gemma3_generalist2_27_20250811_130301,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
gemma3_normative_27_20250811_130301,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
gemma3_normative2_27_20250811_130301,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
gemma3_subject_matter_27_20250811_130301,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
gemma3_subject_matter2_27_20250811_130301,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,27.0,20250811_130301
llama_generalist_28_20250811_130634,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,28.0,20250811_130634
llama_generalist2_28_20250811_130634,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,28.0,20250811_130634
llama_normative_28_20250811_130634,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
llama_normative2_28_20250811_130634,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,28.0,20250811_130634
llama_subject_matter_28_20250811_130634,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
llama_subject_matter2_28_20250811_130634,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
mistral_generalist_28_20250811_130634,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
mistral_generalist2_28_20250811_130634,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
mistral_normative_28_20250811_130634,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
mistral_normative2_28_20250811_130634,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
mistral_subject_matter_28_20250811_130634,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
mistral_subject_matter2_28_20250811_130634,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
gemma3_generalist_28_20250811_130634,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
gemma3_generalist2_28_20250811_130634,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
gemma3_normative_28_20250811_130634,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
gemma3_normative2_28_20250811_130634,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
gemma3_subject_matter_28_20250811_130634,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
gemma3_subject_matter2_28_20250811_130634,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,28.0,20250811_130634
llama_generalist_29_20250811_131005,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
llama_generalist2_29_20250811_131005,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,29.0,20250811_131005
llama_normative_29_20250811_131005,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
llama_normative2_29_20250811_131005,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
llama_subject_matter_29_20250811_131005,llm,llama,llama_subject_matter,subject_matter,Static protection system,3,Important,CONTEXT,29.0,20250811_131005
llama_subject_matter2_29_20250811_131005,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
mistral_generalist_29_20250811_131005,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
mistral_generalist2_29_20250811_131005,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
mistral_normative_29_20250811_131005,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
mistral_normative2_29_20250811_131005,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
mistral_subject_matter_29_20250811_131005,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
mistral_subject_matter2_29_20250811_131005,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
gemma3_generalist_29_20250811_131005,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
gemma3_generalist2_29_20250811_131005,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
gemma3_normative_29_20250811_131005,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
gemma3_normative2_29_20250811_131005,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
gemma3_subject_matter_29_20250811_131005,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
gemma3_subject_matter2_29_20250811_131005,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,29.0,20250811_131005
llama_generalist_30_20250811_132416,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
llama_generalist2_30_20250811_132416,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
llama_normative_30_20250811_132416,llm,llama,llama_normative,normative,Static protection system,3,Important,CONTEXT,30.0,20250811_132416
llama_normative2_30_20250811_132416,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,30.0,20250811_132416
llama_subject_matter_30_20250811_132416,llm,llama,llama_subject_matter,subject_matter,Static protection system,3,Important,CONTEXT,30.0,20250811_132416
llama_subject_matter2_30_20250811_132416,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
mistral_generalist_30_20250811_132416,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
mistral_generalist2_30_20250811_132416,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
mistral_normative_30_20250811_132416,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
mistral_normative2_30_20250811_132416,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
mistral_subject_matter_30_20250811_132416,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
mistral_subject_matter2_30_20250811_132416,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
gemma3_generalist_30_20250811_132416,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
gemma3_generalist2_30_20250811_132416,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
gemma3_normative_30_20250811_132416,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
gemma3_normative2_30_20250811_132416,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
gemma3_subject_matter_30_20250811_132416,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
gemma3_subject_matter2_30_20250811_132416,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,30.0,20250811_132416
llama_generalist_31_20250811_132751,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,31.0,20250811_132751
llama_generalist2_31_20250811_132751,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,31.0,20250811_132751
llama_normative_31_20250811_132751,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
llama_normative2_31_20250811_132751,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,31.0,20250811_132751
llama_subject_matter_31_20250811_132751,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
llama_subject_matter2_31_20250811_132751,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
mistral_generalist_31_20250811_132751,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
mistral_generalist2_31_20250811_132751,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
mistral_normative_31_20250811_132751,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
mistral_normative2_31_20250811_132751,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
mistral_subject_matter_31_20250811_132751,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
mistral_subject_matter2_31_20250811_132751,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
gemma3_generalist_31_20250811_132751,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
gemma3_generalist2_31_20250811_132751,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
gemma3_normative_31_20250811_132751,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
gemma3_normative2_31_20250811_132751,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
gemma3_subject_matter_31_20250811_132751,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
gemma3_subject_matter2_31_20250811_132751,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,31.0,20250811_132751
llama_generalist_32_20250811_133555,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
llama_generalist2_32_20250811_133555,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
llama_normative_32_20250811_133555,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
llama_normative2_32_20250811_133555,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
llama_subject_matter_32_20250811_133555,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
llama_subject_matter2_32_20250811_133555,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,CONTEXT,32.0,20250811_133555
mistral_generalist_32_20250811_133555,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
mistral_generalist2_32_20250811_133555,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
mistral_normative_32_20250811_133555,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
mistral_normative2_32_20250811_133555,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
mistral_subject_matter_32_20250811_133555,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
mistral_subject_matter2_32_20250811_133555,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
gemma3_generalist_32_20250811_133555,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
gemma3_generalist2_32_20250811_133555,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
gemma3_normative_32_20250811_133555,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
gemma3_normative2_32_20250811_133555,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
gemma3_subject_matter_32_20250811_133555,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
gemma3_subject_matter2_32_20250811_133555,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,32.0,20250811_133555
llama_generalist_33_20250811_133931,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
llama_generalist2_33_20250811_133931,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,33.0,20250811_133931
llama_normative_33_20250811_133931,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
llama_normative2_33_20250811_133931,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
llama_subject_matter_33_20250811_133931,llm,llama,llama_subject_matter,subject_matter,Static protection system,3,Important,CONTEXT,33.0,20250811_133931
llama_subject_matter2_33_20250811_133931,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,CONTEXT,33.0,20250811_133931
mistral_generalist_33_20250811_133931,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
mistral_generalist2_33_20250811_133931,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
mistral_normative_33_20250811_133931,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
mistral_normative2_33_20250811_133931,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
mistral_subject_matter_33_20250811_133931,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
mistral_subject_matter2_33_20250811_133931,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
gemma3_generalist_33_20250811_133931,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
gemma3_generalist2_33_20250811_133931,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
gemma3_normative_33_20250811_133931,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
gemma3_normative2_33_20250811_133931,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
gemma3_subject_matter_33_20250811_133931,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
gemma3_subject_matter2_33_20250811_133931,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,33.0,20250811_133931
llama_generalist_34_20250811_134423,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
llama_generalist2_34_20250811_134423,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
llama_normative_34_20250811_134423,llm,llama,llama_normative,normative,Static protection system,3,Important,CONTEXT,34.0,20250811_134423
llama_normative2_34_20250811_134423,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
llama_subject_matter_34_20250811_134423,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
llama_subject_matter2_34_20250811_134423,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
mistral_generalist_34_20250811_134423,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
mistral_generalist2_34_20250811_134423,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
mistral_normative_34_20250811_134423,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
mistral_normative2_34_20250811_134423,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
mistral_subject_matter_34_20250811_134423,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
mistral_subject_matter2_34_20250811_134423,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
gemma3_generalist_34_20250811_134423,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
gemma3_generalist2_34_20250811_134423,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
gemma3_normative_34_20250811_134423,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
gemma3_normative2_34_20250811_134423,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
gemma3_subject_matter_34_20250811_134423,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
gemma3_subject_matter2_34_20250811_134423,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,34.0,20250811_134423
llama_generalist_35_20250811_134816,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,35.0,20250811_134816
llama_generalist2_35_20250811_134816,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,35.0,20250811_134816
llama_normative_35_20250811_134816,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
llama_normative2_35_20250811_134816,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
llama_subject_matter_35_20250811_134816,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
llama_subject_matter2_35_20250811_134816,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,CONTEXT,35.0,20250811_134816
mistral_generalist_35_20250811_134816,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
mistral_generalist2_35_20250811_134816,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
mistral_normative_35_20250811_134816,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
mistral_normative2_35_20250811_134816,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
mistral_subject_matter_35_20250811_134816,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
mistral_subject_matter2_35_20250811_134816,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
gemma3_generalist_35_20250811_134816,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
gemma3_generalist2_35_20250811_134816,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
gemma3_normative_35_20250811_134816,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
gemma3_normative2_35_20250811_134816,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
gemma3_subject_matter_35_20250811_134816,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
gemma3_subject_matter2_35_20250811_134816,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,35.0,20250811_134816
llama_generalist_36_20250811_135542,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
llama_generalist2_36_20250811_135542,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,36.0,20250811_135542
llama_normative_36_20250811_135542,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
llama_normative2_36_20250811_135542,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
llama_subject_matter_36_20250811_135542,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
llama_subject_matter2_36_20250811_135542,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
mistral_generalist_36_20250811_135542,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
mistral_generalist2_36_20250811_135542,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
mistral_normative_36_20250811_135542,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
mistral_normative2_36_20250811_135542,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
mistral_subject_matter_36_20250811_135542,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
mistral_subject_matter2_36_20250811_135542,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
gemma3_generalist_36_20250811_135542,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
gemma3_generalist2_36_20250811_135542,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
gemma3_normative_36_20250811_135542,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
gemma3_normative2_36_20250811_135542,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
gemma3_subject_matter_36_20250811_135542,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
gemma3_subject_matter2_36_20250811_135542,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,36.0,20250811_135542
llama_generalist_37_20250811_135919,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,37.0,20250811_135919
llama_generalist2_37_20250811_135919,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
llama_normative_37_20250811_135919,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
llama_normative2_37_20250811_135919,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,37.0,20250811_135919
llama_subject_matter_37_20250811_135919,llm,llama,llama_subject_matter,subject_matter,Static protection system,3,Important,CONTEXT,37.0,20250811_135919
llama_subject_matter2_37_20250811_135919,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
mistral_generalist_37_20250811_135919,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
mistral_generalist2_37_20250811_135919,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
mistral_normative_37_20250811_135919,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
mistral_normative2_37_20250811_135919,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
mistral_subject_matter_37_20250811_135919,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
mistral_subject_matter2_37_20250811_135919,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
gemma3_generalist_37_20250811_135919,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
gemma3_generalist2_37_20250811_135919,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
gemma3_normative_37_20250811_135919,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
gemma3_normative2_37_20250811_135919,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
